path	baseline_blob	batch	status	evidence	kind
tvos/Sources/App/ManifestStore.swift	38c0e84b532b0233cc7c682eb2c3cb07ba988482	B13	unreviewed		source
tvos/Sources/App/OfflineCache.swift	9cf4511511dde36d40e269c5a67026553784578d	B13	unreviewed		source
tvos/Sources/App/RootView.swift	3ed77a9814402541c2a8b627cbc7fab0ad76a148	B13	unreviewed		source
tvos/Sources/Protocol/Models.swift	4aa908b2e563838da4ced1762ab97f6ecb1104ae	B13	unreviewed		source
tvos/Tests/ProtocolTests/ScheduleCoordinatorTests.swift.disabled	f7f45918e57c3a0b738a51d5a8315895f86aae8e	B13	unreviewed		test
tvos/project.yml	af0a90553529608dcc29a95e38e7b582cf222e7c	B13	unreviewed		configuration
vega-tv/.eslintrc	e6fb2b66c3fd692a893f020c717b0f0b640fcc61	B13	unreviewed		unclassified
vega-tv/.gitignore	d8b716479bcba4cc4bad4ce8e2185364f66350e0	B13	unreviewed		unclassified
vega-tv/.prettierrc	912b258c437edd942a8f4817c58560846c48ecb4	B13	unreviewed		unclassified
vega-tv/README.md	8c2a28dad635e113aa90f5d58fb1444a0ebe4377	B13	unreviewed		documentation
vega-tv/app.json	3579da096dbfafaa5f4b82f47e1ffbc36375ce6a	B13	unreviewed		configuration
vega-tv/assets/index.html	24bd324717f17e7fcd9a651555b5aba1e17dffc3	B13	unreviewed		source
vega-tv/babel.config.js	f7b3da3b33d1565e14c6aaf8884dc3d24c457992	B13	unreviewed		source
vega-tv/index.js	a06611372f47d78c6873312224d80d522cd02bf5	B13	unreviewed		source
vega-tv/jest.config.json	95410881be8383af2cbf316c3228510a3ccf51cf	B13	unreviewed		configuration
vega-tv/manifest.toml	287c0aaf9a0460498178dfa588e4923d2eb9cc41	B13	unreviewed		configuration
vega-tv/metro.config.js	efef8b7d9610836b4468f45eb350a4b41298daeb	B13	unreviewed		source
vega-tv/package-lock.json	378b9492e81b6f2ed13470bc3edeaa6750da0df5	B13	unreviewed		dependency-lock
vega-tv/package.json	32d7d2274133ebd9f0a9f75159747f56f8becf20	B13	unreviewed		configuration
vega-tv/src/App.tsx	b9da939fbe5d0e231e52eaa2bacb12822cddf95a	B13	unreviewed		source
vega-tv/src/ConnectScreen.tsx	2f67ac1b522420f4262337b86a9b390a4dbbf443	B13	unreviewed		source
vega-tv/src/LoadingScreen.tsx	0c6f0e3a7a768e9740c60c7adb42a2d2ffe6d3ad	B13	unreviewed		source
vega-tv/src/protocol/models.ts	93d8958256b5d164a421bf0efd23f7d9a8be8710	B13	unreviewed		source
vega-tv/src/protocol/serverUrl.test.mjs	a004d8fe1a1149fe80d922a124ec5216881b4361	B13	unreviewed		test
vega-tv/src/protocol/serverUrl.ts	82afe0c4053de1109bd2cb0443fd77635a3d5ab2	B13	verified	BUG-001 reproduced/fixed; 45 sideload + 45 store unit tests passed 2026-09-14; checkpoint has evidence	source
vega-tv/src/serverAddress.test.mjs	6c5d71c2354860d553006caed8cb9f49281584aa	B13	unreviewed		test
vega-tv/src/serverAddress.ts	704a25b5b2c1e0debea59d814e978acb3c85b72a	B13	unreviewed		source
vega-tv/test/App.spec.tsx	5b880a76ed63d731188fcd0b84c43790e481d0f9	B13	unreviewed		test
vega-tv/tsconfig.json	f60cca4229501672b4466a851eb433d29374ab14	B13	unreviewed		configuration
vite.config.ts	76bd912155ec4f860517eee14570fb3191cfce40	B16	unreviewed		source
web-admin/index.html	54b160f9a452fefa216c8144f324396a7525490a	B15	unreviewed		source
web-admin/public/apple-touch-icon.png	b64a0be94c4aeccbab7a7af7e165916ec1a6d251	B15	unreviewed		asset
web-admin/public/assets/fonts/activities/Fredoka-OFL.txt	f3da5c8520c993ce092b8f430272d49e8587bbad	B15	unreviewed		documentation
web-admin/public/assets/fonts/activities/Fredoka-Variable.ttf	3a3faa8c92733ee724534e2ac6d955ceb707b10a	B15	unreviewed		asset
web-admin/public/assets/fonts/activities/LuckiestGuy-Apache-2.0.txt	d645695673349e3947e8e5ae42332d0ac3164cd7	B15	unreviewed		documentation
web-admin/public/assets/fonts/activities/LuckiestGuy-Regular.ttf	02c71fafc49d4c13c844ec945ad9d4993d2eabc9	B15	unreviewed		asset
web-admin/public/assets/fonts/activities/README.txt	0ee8a203aa3e5d7a86012536d3eca12106f0796a	B15	unreviewed		documentation
web-admin/public/assets/games/README.txt	f3d68b386af60b03bf86ff4379f5a48b3b2fe510	B15	unreviewed		documentation
web-admin/public/assets/games/bracket/audio/sfx/fx-confetti-pop.txt	4caa1df30db9c6d9eef336cea38bce13df2121e6	B15	unreviewed		documentation
web-admin/public/assets/games/bracket/audio/sfx/game-timer-alarm.txt	1d9255e269cf5208c95886e8ccfe5be7df8da030	B15	unreviewed		documentation
web-admin/public/assets/games/bracket/audio/sfx/game-timer-tick.txt	e56551d1d0eda35c6865f516f27540a471825cd6	B15	unreviewed		documentation
web-admin/public/assets/games/bracket/audio/sfx/ui-btn-hover.txt	8e68501a76f8fd2ff6f22f4f54cf3c822371dbcd	B15	unreviewed		documentation
web-admin/public/assets/games/bracket/audio/sfx/ui-btn-lock-in.txt	9dd553d993fe7e3e4305dbfd68db01232fa96156	B15	unreviewed		dependency-lock
web-admin/public/assets/games/bracket/audio/sfx/ui-btn-select.txt	f43931f1462e33efb42ab09ba93e2aebd9240859	B15	unreviewed		documentation
web-admin/public/assets/games/bracket/audio/themes/countdown-announce.txt	159a791915e92eff7e69e6fc26ff06d1912d0174	B15	unreviewed		documentation
web-admin/public/assets/games/bracket/audio/themes/countdown-bed.txt	228760850178bb9836079df116e5fd7fcb46240d	B15	unreviewed		documentation
web-admin/public/assets/games/bracket/audio/themes/countdown-final-five.txt	45e76b01ac48c8c5ff7cdd6606ba2a8027e708b7	B15	unreviewed		documentation
web-admin/public/assets/games/bracket/audio/themes/game-intro.txt	c4f34373a64b1b4f76c8175c7d71d358b5058db7	B15	unreviewed		documentation
web-admin/public/assets/games/bracket/audio/themes/game-outro.txt	2cfaf3548609ffacb0045de4f781f48812e97416	B15	unreviewed		documentation
web-admin/public/assets/games/bracket/audio/themes/gameplay-bed.txt	af35054f4ef5f3f1fe2d5beb07bf67363ada7d05	B15	unreviewed		documentation
web-admin/public/assets/games/bracket/audio/themes/intro-theme.txt	1160ce3908f216422baf87c172843a2ff2feb295	B15	unreviewed		documentation
web-admin/public/assets/games/bracket/audio/themes/round-transition.txt	4926ace9d786c1d98a9a6c0f93f479e061c62d49	B15	unreviewed		documentation
web-admin/public/assets/games/buzzer/audio/sfx/fx-confetti-pop.txt	f646c1defb11266feb072c6f8b670216be64faab	B15	unreviewed		documentation
web-admin/public/assets/games/buzzer/audio/sfx/game-timer-alarm.txt	0048bc4821a283ae5f9c323f281af51745701b6f	B15	unreviewed		documentation
web-admin/public/assets/games/buzzer/audio/sfx/game-timer-tick.txt	b68e152f00bc41e50ce492a03d9cba15ecba8b66	B15	unreviewed		documentation
web-admin/public/assets/games/buzzer/audio/sfx/ui-btn-hover.txt	ece4e7039b50aa1c94579518064c2b034b16a259	B15	unreviewed		documentation
web-admin/public/assets/games/buzzer/audio/sfx/ui-btn-lock-in.txt	503e06925491c3cc6adaee2ad5ed5c3e1d9ee50d	B15	unreviewed		dependency-lock
web-admin/public/assets/games/buzzer/audio/sfx/ui-btn-select.txt	d5c0ea8b778fcbe6712f2b61d7f359ca5b239998	B15	unreviewed		documentation
web-admin/public/assets/games/buzzer/audio/themes/countdown-announce.txt	9526ec43e52acae29e4c58dcbcdacafd40ad65ca	B15	unreviewed		documentation
web-admin/public/assets/games/buzzer/audio/themes/countdown-bed.txt	62e0cec6412659df57d7e08a49c988daa241602c	B15	unreviewed		documentation
web-admin/public/assets/games/buzzer/audio/themes/countdown-final-five.txt	7e4a3225ab6b4bae7fe0f581036e1f459a1a7755	B15	unreviewed		documentation
web-admin/public/assets/games/buzzer/audio/themes/game-intro.txt	8a1853fd70fa596348b9ced5e19f53acd3074e51	B15	unreviewed		documentation
web-admin/public/assets/games/buzzer/audio/themes/game-outro.txt	c060f6c703d79d44943e660ed84ebc39b7303af5	B15	unreviewed		documentation
web-admin/public/assets/games/buzzer/audio/themes/gameplay-bed.txt	e3ae038fa1fa764c84778e1627d7461c5f0ec835	B15	unreviewed		documentation
web-admin/public/assets/games/buzzer/audio/themes/intro-theme.txt	4a2b53e1c571e7d39a053d66d8bbe017f3928e32	B15	unreviewed		documentation
web-admin/public/assets/games/buzzer/audio/themes/round-transition.txt	0f551c7882f3e7e535eb0e8824d60ff5136131e8	B15	unreviewed		documentation
web-admin/public/assets/games/countdown/audio/sfx/fx-confetti-pop.txt	ca7e486bfe76982e4961be92011ce672d439f166	B15	unreviewed		documentation
web-admin/public/assets/games/countdown/audio/sfx/game-timer-alarm.txt	8c0b801e7b191cf4952909db9585eff9a3641820	B15	unreviewed		documentation
web-admin/public/assets/games/countdown/audio/sfx/game-timer-tick.txt	5486df66e9dc097a07eab8c0839345512dcfda31	B15	unreviewed		documentation
web-admin/public/assets/games/countdown/audio/sfx/ui-btn-hover.txt	996786c861d1312548e797ccb24bf2e1601622c8	B15	unreviewed		documentation
web-admin/public/assets/games/countdown/audio/sfx/ui-btn-lock-in.txt	bd01b35a1db4432bd820e2999df66fe53824a66a	B15	unreviewed		dependency-lock
web-admin/public/assets/games/countdown/audio/sfx/ui-btn-select.txt	9ffdfe0dc7f04f7128ae8a19910cdfaeb700feb3	B15	unreviewed		documentation
web-admin/public/assets/games/countdown/audio/themes/countdown-announce.txt	bf0c286f3ba77b54908a89e7ce2ffed0548ce001	B15	unreviewed		documentation
web-admin/public/assets/games/countdown/audio/themes/countdown-bed.txt	a0edab3cc8dc2225a43df365cf2226f0764e3139	B15	unreviewed		documentation
web-admin/public/assets/games/countdown/audio/themes/countdown-final-five.txt	d984c88de6fd98f734e54d4d7b750727cf50864a	B15	unreviewed		documentation
web-admin/public/assets/games/countdown/audio/themes/game-intro.txt	0ba590adf8ec67fcb9c8061accb7cd3fc61d551f	B15	unreviewed		documentation
web-admin/public/assets/games/countdown/audio/themes/game-outro.txt	19ff0abe2d97cd152febc7d0563da228b7efa9f3	B15	unreviewed		documentation
web-admin/public/assets/games/countdown/audio/themes/gameplay-bed.txt	b682e68747810213385a049afea205d5d6260de5	B15	unreviewed		documentation
web-admin/public/assets/games/countdown/audio/themes/intro-theme.txt	382b30f9b87913dca0759600f84a25378e1bde7c	B15	unreviewed		documentation
web-admin/public/assets/games/countdown/audio/themes/round-transition.txt	6538c24274c934df4528bdefd9e289108d125c2f	B15	unreviewed		documentation
web-admin/public/assets/games/drawing/audio/sfx/fx-confetti-pop.txt	2574d6b19ac9501744021b3f2755780492798187	B15	unreviewed		documentation
web-admin/public/assets/games/drawing/audio/sfx/game-timer-alarm.txt	60896842b77ba3aaf93366cb8958816e7664e770	B15	unreviewed		documentation
web-admin/public/assets/games/drawing/audio/sfx/game-timer-tick.txt	c05a6b1677c828f2bcfaa53642e0887a1a19985a	B15	unreviewed		documentation
web-admin/public/assets/games/drawing/audio/sfx/ui-btn-hover.txt	8e77086c8ce1f5ba8578175d10b12881c3b6cfe9	B15	unreviewed		documentation
web-admin/public/assets/games/drawing/audio/sfx/ui-btn-lock-in.txt	51dc3e88f93a92f2d6fb60b7ea7719759127d6b5	B15	unreviewed		dependency-lock
web-admin/public/assets/games/drawing/audio/sfx/ui-btn-select.txt	966512af30f8b3595b45e65fc9981c50373d5464	B15	unreviewed		documentation
web-admin/public/assets/games/drawing/audio/themes/countdown-announce.txt	147a47d690998c07824a147b27b4bf1fb994a3c3	B15	unreviewed		documentation
web-admin/public/assets/games/drawing/audio/themes/countdown-bed.txt	ba57b2468febf54afc9e6801191aa469ad0696d8	B15	unreviewed		documentation
web-admin/public/assets/games/drawing/audio/themes/countdown-final-five.txt	ba3556dbfbf2aca8e7c2cb4b4414f42bff1c3865	B15	unreviewed		documentation
web-admin/public/assets/games/drawing/audio/themes/game-intro.txt	6f997eda05aaa3bf5aacd81ecfcf66e440a05457	B15	unreviewed		documentation
web-admin/public/assets/games/drawing/audio/themes/game-outro.txt	39fce5a3d11c196687322d06b86cd9d7c8f84e61	B15	unreviewed		documentation
web-admin/public/assets/games/drawing/audio/themes/gameplay-bed.txt	bc8de54bb8d3a877bb6ac711b0852edc74365aaf	B15	unreviewed		documentation
web-admin/public/assets/games/drawing/audio/themes/intro-theme.txt	b3c0b2adac3bc9a753fb0fbf8a4ee2df2fc99420	B15	unreviewed		documentation
web-admin/public/assets/games/drawing/audio/themes/round-transition.txt	1e11d7d398b672e8f9aa29e4acf0af6e0c58ae5e	B15	unreviewed		documentation
web-admin/public/assets/games/emojiPrompt/audio/sfx/fx-confetti-pop.txt	dcad6bfff764374c0365f73f988245ca335ffe57	B15	unreviewed		documentation
web-admin/public/assets/games/emojiPrompt/audio/sfx/game-timer-alarm.txt	0a9eee0092b1a9cdb0e1754d6381fd4b7a331a8c	B15	unreviewed		documentation
web-admin/public/assets/games/emojiPrompt/audio/sfx/game-timer-tick.txt	2ea5a5d9770086d520fa2af096c366bcec99c437	B15	unreviewed		documentation
web-admin/public/assets/games/emojiPrompt/audio/sfx/ui-btn-hover.txt	f49cf7925bc4407c03ae84007dae82bb4188f132	B15	unreviewed		documentation
web-admin/public/assets/games/emojiPrompt/audio/sfx/ui-btn-lock-in.txt	d44dbbf34ba0436356aba2c12532be483f34cc38	B15	unreviewed		dependency-lock
web-admin/public/assets/games/emojiPrompt/audio/sfx/ui-btn-select.txt	cde779a65246029f119d506942aefb4e1b3c26be	B15	unreviewed		documentation
web-admin/public/assets/games/emojiPrompt/audio/themes/countdown-announce.txt	d8f01dbdd0c14f2ff4da1491cb57bf2f5c058326	B15	unreviewed		documentation
web-admin/public/assets/games/emojiPrompt/audio/themes/countdown-bed.txt	1db4d8fb333e3ce0e2eccff8810229feec2e3cab	B15	unreviewed		documentation
web-admin/public/assets/games/emojiPrompt/audio/themes/countdown-final-five.txt	98198535fa5086fb08c33a1499eb9f816ed0bf3a	B15	unreviewed		documentation
web-admin/public/assets/games/emojiPrompt/audio/themes/game-intro.txt	32a09cb18d75cc025b7148fa27e9c34ed9a7aa09	B15	unreviewed		documentation
web-admin/public/assets/games/emojiPrompt/audio/themes/game-outro.txt	9c70eaa766c7e12c5c69634860f8eba04a5c0bf7	B15	unreviewed		documentation
web-admin/public/assets/games/emojiPrompt/audio/themes/gameplay-bed.txt	fc7b2a07eab4aa54cc9860d67c18a1e4aeb453a4	B15	unreviewed		documentation
web-admin/public/assets/games/emojiPrompt/audio/themes/intro-theme.txt	7f3af01ab766c68e84d46d12868c1e36cf67b3fc	B15	unreviewed		documentation
web-admin/public/assets/games/emojiPrompt/audio/themes/round-transition.txt	24c5eb50257c132e85f759ca0ad3ae27b2c4938a	B15	unreviewed		documentation
web-admin/public/assets/games/fakeOut/audio/sfx/fx-confetti-pop.txt	9e694e274553ea35cc89ce85d9e80eb576713d07	B15	unreviewed		documentation
web-admin/public/assets/games/fakeOut/audio/sfx/game-timer-alarm.txt	993c348812fdc529e28b42fb34b1f12e72bbb85a	B15	unreviewed		documentation
web-admin/public/assets/games/fakeOut/audio/sfx/game-timer-tick.txt	8320701ab9281bf889e00cf62cfd898c75671294	B15	unreviewed		documentation
web-admin/public/assets/games/fakeOut/audio/sfx/ui-btn-hover.txt	a2f592be730054ab1c19e121af70070d4373e8b8	B15	unreviewed		documentation
web-admin/public/assets/games/fakeOut/audio/sfx/ui-btn-lock-in.txt	8a2e157a8ef40063a8af0995d9ce8164160497e5	B15	unreviewed		dependency-lock
web-admin/public/assets/games/fakeOut/audio/sfx/ui-btn-select.txt	c78b59f385ffa28e615d61ec6ed69c79777aa8b3	B15	unreviewed		documentation
web-admin/public/assets/games/fakeOut/audio/themes/countdown-announce.txt	faeaae694b4579565977c38991d646471eeb2042	B15	unreviewed		documentation
web-admin/public/assets/games/fakeOut/audio/themes/countdown-bed.txt	b65dc9d41e6ebcc988ab53f67b2d1c5e9230cd79	B15	unreviewed		documentation
web-admin/public/assets/games/fakeOut/audio/themes/countdown-final-five.txt	724a0a1578c877e47a07be8fcc298d5af1b65579	B15	unreviewed		documentation
web-admin/public/assets/games/fakeOut/audio/themes/game-intro.txt	84cf581ff2d82f2321f96540e27143df06e9203e	B15	unreviewed		documentation
web-admin/public/assets/games/fakeOut/audio/themes/game-outro.txt	d4a23974755b92b5b8a4e0ec188fae78ade15289	B15	unreviewed		documentation
web-admin/public/assets/games/fakeOut/audio/themes/gameplay-bed.txt	a391c8c6930c87faf97e68c84ad52c74a7b72487	B15	unreviewed		documentation
web-admin/public/assets/games/fakeOut/audio/themes/intro-theme.txt	1e04ae1053a461a12a8ea0cbf885fdcab91e641d	B15	unreviewed		documentation
web-admin/public/assets/games/fakeOut/audio/themes/round-transition.txt	4da1ded5cbc3169a8e768e40ba091553c73bfcda	B15	unreviewed		documentation
web-admin/public/assets/games/imageReveal/audio/sfx/fx-confetti-pop.txt	72b81b3d2a063de23802edc54a4f4dd88cfbd118	B15	unreviewed		documentation
web-admin/public/assets/games/imageReveal/audio/sfx/game-timer-alarm.txt	5e2677f50ad710c4c715524ba0dd40f6f2e0d1dc	B15	unreviewed		documentation
web-admin/public/assets/games/imageReveal/audio/sfx/game-timer-tick.txt	c205623c1cff2a600b7046da9cbac6c69fcae9e0	B15	unreviewed		documentation
web-admin/public/assets/games/imageReveal/audio/sfx/ui-btn-hover.txt	a0583e1125109975411435ba6e74fb4bde03deda	B15	unreviewed		documentation
web-admin/public/assets/games/imageReveal/audio/sfx/ui-btn-lock-in.txt	505af9171c3636a23e9d971963594a033d023867	B15	unreviewed		dependency-lock
web-admin/public/assets/games/imageReveal/audio/sfx/ui-btn-select.txt	c1659b6780a8e5ba5b1e07e7a1d7b80edf2678fc	B15	unreviewed		documentation
web-admin/public/assets/games/imageReveal/audio/themes/countdown-announce.txt	81cfa558cce409f1eef1a804cac29ce1b7126cbd	B15	unreviewed		documentation
web-admin/public/assets/games/imageReveal/audio/themes/countdown-bed.txt	72e0f57dc82cad66da3bc9bc9a51b7bd1b445404	B15	unreviewed		documentation
web-admin/public/assets/games/imageReveal/audio/themes/countdown-final-five.txt	289c13d4ae2c8d0477703fe47f43c9e6aaf063ee	B15	unreviewed		documentation
web-admin/public/assets/games/imageReveal/audio/themes/game-intro.txt	820f0027f56bd098778718538b00d114c8002cca	B15	unreviewed		documentation
web-admin/public/assets/games/imageReveal/audio/themes/game-outro.txt	320f808b3d69067511051099363f015647b54b71	B15	unreviewed		documentation
web-admin/public/assets/games/imageReveal/audio/themes/gameplay-bed.txt	cb02459bccacbb427d06bb100d9af425f43633be	B15	unreviewed		documentation
web-admin/public/assets/games/imageReveal/audio/themes/intro-theme.txt	c2cf27f32f0acab2b2b4f2720e3405b483c713db	B15	unreviewed		documentation
web-admin/public/assets/games/imageReveal/audio/themes/round-transition.txt	468f44e568bdd64db52102596981b6715d5d3d53	B15	unreviewed		documentation
web-admin/public/assets/games/imageShuffle/audio/sfx/fx-confetti-pop.txt	a5ea76ff7c1fb33e6fa824abc2ffe856facbf81f	B15	unreviewed		documentation
web-admin/public/assets/games/imageShuffle/audio/sfx/game-timer-alarm.txt	acf4a415aaf9db5217db192286455367f4a1e8fd	B15	unreviewed		documentation
web-admin/public/assets/games/imageShuffle/audio/sfx/game-timer-tick.txt	294ccd00f18b3e92b289fe8736e95af2f520e603	B15	unreviewed		documentation
web-admin/public/assets/games/imageShuffle/audio/sfx/ui-btn-hover.txt	1aae0144c72af8305966cecbb5216ca2ebb4f0a3	B15	unreviewed		documentation
web-admin/public/assets/games/imageShuffle/audio/sfx/ui-btn-lock-in.txt	33978739872dae8bb05ee0251ec2a47275bff888	B15	unreviewed		dependency-lock
web-admin/public/assets/games/imageShuffle/audio/sfx/ui-btn-select.txt	d5e9f6ddcd0e0c7ad8be3e0eb947a5be8d2b1dba	B15	unreviewed		documentation
web-admin/public/assets/games/imageShuffle/audio/themes/countdown-announce.txt	90fa57f61ca14273508e46f3a1080e53ce57e72c	B15	unreviewed		documentation
web-admin/public/assets/games/imageShuffle/audio/themes/countdown-bed.txt	108f277f4f79252f645f62ed4324b2f831c427c1	B15	unreviewed		documentation
web-admin/public/assets/games/imageShuffle/audio/themes/countdown-final-five.txt	bc531f4e824b7799c417b1342a6fdeceb9400d2a	B15	unreviewed		documentation
web-admin/public/assets/games/imageShuffle/audio/themes/game-intro.txt	a049eabcab9522f7dd99568b4ee78adaf4c1dc6c	B15	unreviewed		documentation
web-admin/public/assets/games/imageShuffle/audio/themes/game-outro.txt	427d40044db621637a83374bfa37b3b45204d80a	B15	unreviewed		documentation
web-admin/public/assets/games/imageShuffle/audio/themes/gameplay-bed.txt	2b60f009460fa7efef8225080b8420da8e3c51cf	B15	unreviewed		documentation
web-admin/public/assets/games/imageShuffle/audio/themes/intro-theme.txt	7d7a2a9a9f293b648f9df4290ca99f6859eb778d	B15	unreviewed		documentation
web-admin/public/assets/games/imageShuffle/audio/themes/round-transition.txt	a65a1416ebb0c3fb6392301507992291e7fe151d	B15	unreviewed		documentation
web-admin/public/assets/games/manifest.json	7086c4e764bffb2add915cb0bb5d2cabcc6d26ea	B15	unreviewed		configuration
web-admin/public/assets/games/matchPlayer/audio/sfx/fx-confetti-pop.txt	c4860aa9085f1be74634df5aba79527f6945180c	B15	unreviewed		documentation
web-admin/public/assets/games/matchPlayer/audio/sfx/game-timer-alarm.txt	c4c64f7ccb0b5ae49c7ea3efd7d8b99f3b8cfdfc	B15	unreviewed		documentation
web-admin/public/assets/games/matchPlayer/audio/sfx/game-timer-tick.txt	67d7dae55fcc6055f092622e203ef86a0f29df8c	B15	unreviewed		documentation
web-admin/public/assets/games/matchPlayer/audio/sfx/ui-btn-hover.txt	898ab58ef21997aeb332f568553beda26c798a5d	B15	unreviewed		documentation
web-admin/public/assets/games/matchPlayer/audio/sfx/ui-btn-lock-in.txt	1fb87a6ea7300e3fd1f5f8c75cb7cf0fd31c53aa	B15	unreviewed		dependency-lock
web-admin/public/assets/games/matchPlayer/audio/sfx/ui-btn-select.txt	01b77e051867047cf39d4ffe3a47aa81e47bd60d	B15	unreviewed		documentation
web-admin/public/assets/games/matchPlayer/audio/themes/countdown-announce.txt	fbc67527248d3a0cb03fd30a20f448521c460e01	B15	unreviewed		documentation
web-admin/public/assets/games/matchPlayer/audio/themes/countdown-bed.txt	e56c06ee810a2b79517ed9ad2d4c8215b5f64774	B15	unreviewed		documentation
web-admin/public/assets/games/matchPlayer/audio/themes/countdown-final-five.txt	43f95d71641233229e8cf98a46895a09fe019856	B15	unreviewed		documentation
web-admin/public/assets/games/matchPlayer/audio/themes/game-intro.txt	194b41aaf0125416d73dc60b02ff7825afd40ebb	B15	unreviewed		documentation
web-admin/public/assets/games/matchPlayer/audio/themes/game-outro.txt	9bc3777cb5f9f6ef329ebd0fe3677636ea7bb9ed	B15	unreviewed		documentation
web-admin/public/assets/games/matchPlayer/audio/themes/gameplay-bed.txt	373e2ce22b4bb487ab323a723e9106a4006ddf2b	B15	unreviewed		documentation
web-admin/public/assets/games/matchPlayer/audio/themes/intro-theme.txt	65c5461566dddfd4b56c2f3558171be5e2ba30da	B15	unreviewed		documentation
web-admin/public/assets/games/matchPlayer/audio/themes/round-transition.txt	33b50cf3433410e98795cc26e3c53b644c33a335	B15	unreviewed		documentation
web-admin/public/assets/games/ordering/audio/sfx/fx-confetti-pop.txt	5c231f73847c7681ee5e9fa57b70484ac7e8158e	B15	unreviewed		documentation
web-admin/public/assets/games/ordering/audio/sfx/game-timer-alarm.txt	dce83d9626e622386877961c7e61ec4498eba2b5	B15	unreviewed		documentation
web-admin/public/assets/games/ordering/audio/sfx/game-timer-tick.txt	2e3c1c75c6a045dfaca7d3b1b9865ab860dced20	B15	unreviewed		documentation
web-admin/public/assets/games/ordering/audio/sfx/ui-btn-hover.txt	dafffa02364588f225b4b071660867546fa36734	B15	unreviewed		documentation
web-admin/public/assets/games/ordering/audio/sfx/ui-btn-lock-in.txt	8886487fcdad6b091d9e20cd0d66198e8724db7f	B15	unreviewed		dependency-lock
web-admin/public/assets/games/ordering/audio/sfx/ui-btn-select.txt	448dd8467fecf3d44ac391fb0168749008440980	B15	unreviewed		documentation
web-admin/public/assets/games/ordering/audio/themes/countdown-announce.txt	e3d4c53aee1e854458719a4c3d043b20d24dc404	B15	unreviewed		documentation
web-admin/public/assets/games/ordering/audio/themes/countdown-bed.txt	177b8da2fe2256d43b36afe411e8de2de0664bc6	B15	unreviewed		documentation
web-admin/public/assets/games/ordering/audio/themes/countdown-final-five.txt	38ee582d97478d6eecd2a09318cb4a510cb32425	B15	unreviewed		documentation
web-admin/public/assets/games/ordering/audio/themes/game-intro.txt	71b7aa9e2b83dcbb7042efa2ae4f03afa2e635bb	B15	unreviewed		documentation
web-admin/public/assets/games/ordering/audio/themes/game-outro.txt	a20667aa8e9deddc6643a4e8234d35ad32c9cac9	B15	unreviewed		documentation
web-admin/public/assets/games/ordering/audio/themes/gameplay-bed.txt	b2c5a5c96332e92ef313f9d586fbfd74ba00d3e4	B15	unreviewed		documentation
web-admin/public/assets/games/ordering/audio/themes/intro-theme.txt	1d5f177c06eac031e19abe2ac4430f47018dd111	B15	unreviewed		documentation
web-admin/public/assets/games/ordering/audio/themes/round-transition.txt	36f2128f8552292f888ffe1b4f9d84e5ecd8c0f4	B15	unreviewed		documentation
web-admin/public/assets/games/physicalRoom/audio/sfx/fx-confetti-pop.txt	9582a24c860872a3c11ed0237c160d160600f183	B15	unreviewed		documentation
web-admin/public/assets/games/physicalRoom/audio/sfx/game-timer-alarm.txt	9c511791a5af7bcd9582fefd697612e5789e1566	B15	unreviewed		documentation
web-admin/public/assets/games/physicalRoom/audio/sfx/game-timer-tick.txt	edcf1d6becbb0039400c6d2ff61eea787ccab804	B15	unreviewed		documentation
web-admin/public/assets/games/physicalRoom/audio/sfx/ui-btn-hover.txt	06a2539a3abe04336726f8ae5746277c5fd39c42	B15	unreviewed		documentation
web-admin/public/assets/games/physicalRoom/audio/sfx/ui-btn-lock-in.txt	134837914e8c910577584c793bf7fe9c7b01cecf	B15	unreviewed		dependency-lock
web-admin/public/assets/games/physicalRoom/audio/sfx/ui-btn-select.txt	2ee94c86ef14100ebf0cbb50d15ff4c273a23523	B15	unreviewed		documentation
web-admin/public/assets/games/physicalRoom/audio/themes/countdown-announce.txt	2560585832dee6d5d2167cdde12eef0ffa267565	B15	unreviewed		documentation
web-admin/public/assets/games/physicalRoom/audio/themes/countdown-bed.txt	826be21ee6edb3ba91fdcf357a3afca85cf0f886	B15	unreviewed		documentation
web-admin/public/assets/games/physicalRoom/audio/themes/countdown-final-five.txt	b8f1d58475a9a9bc180cffbb148084478eded196	B15	unreviewed		documentation
web-admin/public/assets/games/physicalRoom/audio/themes/game-intro.txt	22336c0ba568c44427338a409071de218e9fe59b	B15	unreviewed		documentation
web-admin/public/assets/games/physicalRoom/audio/themes/game-outro.txt	92fd23495d802fc80a4c10363ce859919f38ec1f	B15	unreviewed		documentation
web-admin/public/assets/games/physicalRoom/audio/themes/gameplay-bed.txt	a46e383d1def2c026effb8e38c19434c040035fc	B15	unreviewed		documentation
web-admin/public/assets/games/physicalRoom/audio/themes/intro-theme.txt	01796acb59f27c0304d9dbcb3b93a4cb6aedb0a4	B15	unreviewed		documentation
web-admin/public/assets/games/physicalRoom/audio/themes/round-transition.txt	6a814beb8c6378e31af4d14376109dc5e4305009	B15	unreviewed		documentation
web-admin/public/assets/games/picker/audio/sfx/fx-confetti-pop.txt	7fd8dad310c4f3a47faf9ee12fd40ccf7e7440a2	B15	unreviewed		documentation
web-admin/public/assets/games/picker/audio/sfx/game-timer-alarm.txt	861111651cda7c7fc53569832089b83a3f871683	B15	unreviewed		documentation
